WifiPickerActivity,cfs,1,3,max,True,-5.6948046502,1.4004443867,,1.2984496871,,1.2984496871,,,,,,,,,,,
WifiPickerActivity,cfs,1,3,random,True,-5.2978579284,1.3028287804,,1.2671625827,1.2671625827,,,,,,,,,,,,
WifiPickerActivity,cfs,1,2,max,True,-4.6401999531,1.3561468798,,1.2877275064,,1.2877275064,,,,,,,,,,,
WifiPickerActivity,cfs,1,2,random,True,-4.4839440201,1.3104794521,,1.2464570138,1.2464570138,,,,,,,,,,,,
WifiPickerActivity,cfs,1,1,max,True,-5.5583782225,1.3027020067,,1.252504953,,1.252504953,,,,,,,,,,,
WifiPickerActivity,cfs,1,1,random,True,-5.6143420589,1.3158180991,,1.2234551087,1.2234551087,,,,,,,,,,,,
BaseListActivity,levels,3,3,max,False,-3.0574741403,,,-3.2095664788,,-3.2095664788,,,,,,,,,,,
BaseListActivity,levels,3,3,random,False,-3.0574741403,,,-3.2095664788,-3.2095664788,,,,,,,,,,,,
BaseListActivity,levels,3,2,max,False,-2.820407762,,,-3.1238744217,,-3.1238744217,,,,,,,,,,,
BaseListActivity,levels,3,2,random,False,-2.820407762,,,-3.1238744217,-3.1238744217,,,,,,,,,,,,
BaseListActivity,levels,3,1,max,False,-3.2552320898,,,-4.1088058575,,-4.1088058575,,,,,,,,,,,
BaseListActivity,levels,3,1,random,False,-3.2552320898,,,-4.1088058575,-4.1088058575,,,,,,,,,,,,
BaseListActivity,levels,2,3,max,False,-3.0574741403,,,-3.2095664788,,-3.2095664788,,,,,,,,,,,
BaseListActivity,levels,2,3,random,False,-3.0574741403,,,-3.2095664788,-3.2095664788,,,,,,,,,,,,
BaseListActivity,levels,2,2,max,False,-2.820407762,,,-3.1238744217,,-3.1238744217,,,,,,,,,,,
BaseListActivity,levels,2,2,random,False,-2.820407762,,,-3.1238744217,-3.1238744217,,,,,,,,,,,,
BaseListActivity,levels,2,1,max,False,-3.2552320898,,,-4.1088058575,,-4.1088058575,,,,,,,,,,,
BaseListActivity,levels,2,1,random,False,-3.2552320898,,,-4.1088058575,-4.1088058575,,,,,,,,,,,,
BaseListActivity,levels,1,3,max,False,-3.0574741403,,,-3.2095664788,,-3.2095664788,,,,,,,,,,,
BaseListActivity,levels,1,3,random,False,-3.0574741403,,,-3.2095664788,-3.2095664788,,,,,,,,,,,,
BaseListActivity,levels,1,2,max,False,-2.820407762,,,-3.1238744217,,-3.1238744217,,,,,,,,,,,
BaseListActivity,levels,1,2,random,False,-2.820407762,,,-3.1238744217,-3.1238744217,,,,,,,,,,,,
BaseListActivity,levels,1,1,max,False,-3.2552320898,,,-4.1088058575,,-4.1088058575,,,,,,,,,,,
BaseListActivity,levels,1,1,random,False,-3.2552320898,,,-4.1088058575,-4.1088058575,,,,,,,,,,,,
BaseListActivity,levels,MEMM,3,max,False,-3.4049143836,,,-3.3916696499,,-3.3916696499,,,,,,,,,,,
BaseListActivity,levels,MEMM,3,random,False,-3.4049143836,,,-3.3916696499,-3.3916696499,,,,,,,,,,,,
BaseListActivity,levels,MEMM,2,max,False,-3.1409086441,,,-3.3006426757,,-3.3006426757,,,,,,,,,,,
BaseListActivity,levels,MEMM,2,random,False,-3.1409086441,,,-3.3006426757,-3.3006426757,,,,,,,,,,,,
BaseListActivity,levels,MEMM,1,max,False,-3.6251448273,,,-4.3464919439,,-4.3464919439,,,,,,,,,,,
BaseListActivity,levels,MEMM,1,random,False,-3.6251448273,,,-4.3464919439,-4.3464919439,,,,,,,,,,,,
BaseListActivity,cfs,3,3,max,False,-6.7164212536,,,-5.6308517623,,-5.6308517623,,,,,,,,,,,
BaseListActivity,cfs,3,3,random,False,-6.7164212536,,,-5.6308517623,-5.6308517623,,,,,,,,,,,,
BaseListActivity,cfs,3,2,max,False,-4.6553457555,,,-4.1789589311,,-4.1789589311,,,,,,,,,,,
BaseListActivity,cfs,3,2,random,False,-4.6553457555,,,-4.1789589311,-4.1789589311,,,,,,,,,,,,
BaseListActivity,cfs,3,1,max,False,-2.8431909469,,,-3.410847489,,-3.410847489,,,,,,,,,,,
BaseListActivity,cfs,3,1,random,False,-2.8431909469,,,-3.410847489,-3.410847489,,,,,,,,,,,,
BaseListActivity,cfs,2,3,max,False,-6.7164212536,,,-5.6308517623,,-5.6308517623,,,,,,,,,,,
BaseListActivity,cfs,2,3,random,False,-6.7164212536,,,-5.6308517623,-5.6308517623,,,,,,,,,,,,
BaseListActivity,cfs,2,2,max,False,-4.6553457555,,,-4.1789589311,,-4.1789589311,,,,,,,,,,,
BaseListActivity,cfs,2,2,random,False,-4.6553457555,,,-4.1789589311,-4.1789589311,,,,,,,,,,,,
BaseListActivity,cfs,2,1,max,False,-2.8431909469,,,-3.410847489,,-3.410847489,,,,,,,,,,,
BaseListActivity,cfs,2,1,random,False,-2.8431909469,,,-3.410847489,-3.410847489,,,,,,,,,,,,
BaseListActivity,cfs,1,3,max,False,-6.7164212536,,,-5.6308517623,,-5.6308517623,,,,,,,,,,,
BaseListActivity,cfs,1,3,random,False,-6.7164212536,,,-5.6308517623,-5.6308517623,,,,,,,,,,,,
BaseListActivity,cfs,1,2,max,False,-4.6553457555,,,-4.1789589311,,-4.1789589311,,,,,,,,,,,
BaseListActivity,cfs,1,2,random,False,-4.6553457555,,,-4.1789589311,-4.1789589311,,,,,,,,,,,,
BaseListActivity,cfs,1,1,max,False,-2.8431909469,,,-3.410847489,,-3.410847489,,,,,,,,,,,
BaseListActivity,cfs,1,1,random,False,-2.8431909469,,,-3.410847489,-3.410847489,,,,,,,,,,,,
BaseListActivity,levels,3,3,max,True,-4.5048699806,1.4733959385,,,,,,,,,,,,,,,
BaseListActivity,levels,3,3,random,True,-4.1976980965,1.3729300409,,,,,,,,,,,,,,,
BaseListActivity,levels,3,2,max,True,-4.1110608524,1.4576122317,,,,,,,,,,,,,,,
BaseListActivity,levels,3,2,random,True,-3.8569945273,1.3675308157,,,,,,,,,,,,,,,
BaseListActivity,levels,3,1,max,True,-4.4371249274,1.36307483,,,,,,,,,,,,,,,
BaseListActivity,levels,3,1,random,True,-4.2723571466,1.3124585371,,,,,,,,,,,,,,,
BaseListActivity,levels,2,3,max,True,-4.5048699806,1.4733959385,,,,,,,,,,,,,,,
BaseListActivity,levels,2,3,random,True,-4.1717439143,1.364441275,,,,,,,,,,,,,,,
BaseListActivity,levels,2,2,max,True,-4.1110608524,1.4576122317,,,,,,,,,,,,,,,
BaseListActivity,levels,2,2,random,True,-3.8569945273,1.3675308157,,,,,,,,,,,,,,,
BaseListActivity,levels,2,1,max,True,-4.4371249274,1.36307483,,,,,,,,,,,,,,,
BaseListActivity,levels,2,1,random,True,-4.5217847756,1.3890821455,,,,,,,,,,,,,,,
BaseListActivity,levels,1,3,max,True,-4.4633322745,1.4598103106,,,,,,,,,,,,,,,
BaseListActivity,levels,1,3,random,True,-4.5905928924,1.5014331051,,,,,,,,,,,,,,,
BaseListActivity,levels,1,2,max,True,-4.1359385273,1.4664328268,,,,,,,,,,,,,,,
BaseListActivity,levels,1,2,random,True,-3.9473013298,1.3995498747,,,,,,,,,,,,,,,
BaseListActivity,levels,1,1,max,True,-4.4566891342,1.3690849104,,,,,,,,,,,,,,,
BaseListActivity,levels,1,1,random,True,-4.2723571466,1.3124585371,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,3,max,True,-4.4633322745,1.3108500748,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,3,random,True,-4.7507080288,1.3952503627,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,2,max,True,-4.1359385273,1.3167968241,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,2,random,True,-3.9473013298,1.256738663,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,1,max,True,-4.4566891342,1.2293823686,,,,,,,,,,,,,,,
BaseListActivity,levels,MEMM,1,random,True,-4.2428372098,1.1703910911,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,3,max,True,-8.4231221388,1.254108672,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,3,random,True,-8.0802692625,1.2030617136,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,2,max,True,-5.8283515693,1.2519696442,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,2,random,True,-5.7488773295,1.2348980358,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,1,max,True,-3.4418664509,1.2105646491,,,,,,,,,,,,,,,
BaseListActivity,cfs,3,1,random,True,-3.3087004191,1.1637278259,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,3,max,True,-8.4231221388,1.254108672,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,3,random,True,-8.3593930421,1.2446201223,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,2,max,True,-5.8283515693,1.2519696442,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,2,random,True,-5.7646224726,1.2382801999,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,1,max,True,-3.4418664509,1.2105646491,,,,,,,,,,,,,,,
BaseListActivity,cfs,2,1,random,True,-3.3087004191,1.1637278259,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,3,max,True,-8.4231221388,1.254108672,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,3,random,True,-8.3158733416,1.2381405257,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,2,max,True,-5.8716432926,1.2612690015,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,2,random,True,-5.5830651085,1.1992804405,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,1,max,True,-3.4989026127,1.2306252651,,,,,,,,,,,,,,,
BaseListActivity,cfs,1,1,random,True,-3.2642690094,1.1481005217,,,,,,,,,,,,,,,
UIUtils,levels,3,3,max,True,-3.835932149,1.681518614,,,,,,,,,,,,,,,
UIUtils,levels,3,3,random,True,-3.6283115946,1.5905061003,,,,,,,,,,,,,,,
UIUtils,levels,3,2,max,True,-4.0085824264,1.5854293789,,,,,,,,,,,,,,,
UIUtils,levels,3,2,random,True,-3.82404936,1.5124449386,,,,,,,,,,,,,,,
UIUtils,levels,3,1,max,True,-7.0080680599,1.4442535765,,,,,,,,,,,,,,,
UIUtils,levels,3,1,random,True,-6.8714169458,1.4160919122,,,,,,,,,,,,,,,
UIUtils,levels,2,3,max,True,-3.835932149,1.681518614,,,,,,,,,,,,,,,
UIUtils,levels,2,3,random,True,-3.626121047,1.5895458522,,,,,,,,,,,,,,,
UIUtils,levels,2,2,max,True,-4.0085824264,1.5854293789,,,,,,,,,,,,,,,
UIUtils,levels,2,2,random,True,-3.6399550606,1.4396340345,,,,,,,,,,,,,,,
UIUtils,levels,2,1,max,True,-7.0080680599,1.4442535765,,,,,,,,,,,,,,,
UIUtils,levels,2,1,random,True,-6.799034186,1.4011749538,,,,,,,,,,,,,,,
UIUtils,levels,1,3,max,True,-3.835932149,1.681518614,,,,,,,,,,,,,,,
UIUtils,levels,1,3,random,True,-3.2984226392,1.4458960297,,,,,,,,,,,,,,,
UIUtils,levels,1,2,max,True,-4.0085824264,1.5854293789,,,,,,,,,,,,,,,
UIUtils,levels,1,2,random,True,-3.8230236762,1.5120392717,,,,,,,,,,,,,,,
UIUtils,levels,1,1,max,True,-6.9663260551,1.4356512,,,,,,,,,,,,,,,
UIUtils,levels,1,1,random,True,-6.8752426659,1.4168803335,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,3,max,True,-3.835932149,1.5881009132,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,3,random,True,-3.2984226392,1.3655684725,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,2,max,True,-4.0085824264,1.497349969,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,2,random,True,-3.7991898937,1.4191343134,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,1,max,True,-6.9663260551,1.3558928,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,1,random,True,-7.0372893493,1.3697047604,,,,,,,,,,,,,,,
UIUtils,cfs,3,3,max,True,-6.5937565907,1.1767630827,,,,,,,,,,,,,,,
UIUtils,cfs,3,3,random,True,-6.5649449687,1.1716211802,,,,,,,,,,,,,,,
UIUtils,cfs,3,2,max,True,-4.4636113769,1.1735403522,,,,,,,,,,,,,,,
UIUtils,cfs,3,2,random,True,-4.4460329512,1.16891876,,,,,,,,,,,,,,,
UIUtils,cfs,3,1,max,True,-3.0819054074,1.1505999332,,,,,,,,,,,,,,,
UIUtils,cfs,3,1,random,True,-3.0620602358,1.143190928,,,,,,,,,,,,,,,
UIUtils,cfs,2,3,max,True,-6.5937565907,1.1767630827,,,,,,,,,,,,,,,
UIUtils,cfs,2,3,random,True,-6.6095401002,1.1795799066,,,,,,,,,,,,,,,
UIUtils,cfs,2,2,max,True,-4.4636113769,1.1735403522,,,,,,,,,,,,,,,
UIUtils,cfs,2,2,random,True,-4.4750335847,1.1765433963,,,,,,,,,,,,,,,
UIUtils,cfs,2,1,max,True,-3.0819054074,1.1505999332,,,,,,,,,,,,,,,
UIUtils,cfs,2,1,random,True,-3.0242160746,1.1290621721,,,,,,,,,,,,,,,
UIUtils,cfs,1,3,max,True,-6.6076193896,1.1792371246,,,,,,,,,,,,,,,
UIUtils,cfs,1,3,random,True,-6.6145232497,1.1804692307,,,,,,,,,,,,,,,
UIUtils,cfs,1,2,max,True,-4.4646333141,1.1738090326,,,,,,,,,,,,,,,
UIUtils,cfs,1,2,random,True,-4.366899206,1.1481134892,,,,,,,,,,,,,,,
UIUtils,cfs,1,1,max,True,-3.0687202257,1.1456773716,,,,,,,,,,,,,,,
UIUtils,cfs,1,1,random,True,-3.0379707744,1.1341973578,,,,,,,,,,,,,,,
StartupDialog,levels,3,3,max,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,3,3,random,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,3,2,max,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,3,2,random,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,3,1,max,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,3,1,random,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,2,3,max,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,2,3,random,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,2,2,max,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,2,2,random,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,2,1,max,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,2,1,random,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,1,3,max,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,1,3,random,False,-5.4297900577,,,,,,,,,,,,,,,,
StartupDialog,levels,1,2,max,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,1,2,random,False,-5.1153044868,,,,,,,,,,,,,,,,
StartupDialog,levels,1,1,max,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,1,1,random,False,-5.557477694,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,3,max,False,-5.5406020997,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,3,random,False,-5.5406020997,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,2,max,False,-5.2196984559,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,2,random,False,-5.2196984559,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,1,max,False,-5.6708956061,,,,,,,,,,,,,,,,
StartupDialog,levels,MEMM,1,random,False,-5.6708956061,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,3,max,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,3,random,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,2,max,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,2,random,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,1,max,False,-3.8548714578,,,,,,,,,,,,,,,,
StartupDialog,cfs,3,1,random,False,-3.8548714578,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,3,max,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,3,random,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,2,max,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,2,random,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,1,max,False,-3.8548714578,,,,,,,,,,,,,,,,
StartupDialog,cfs,2,1,random,False,-3.8548714578,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,3,max,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,3,random,False,-6.1372589417,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,2,max,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,2,random,False,-4.8353410676,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,1,max,False,-3.8548714578,,,,,,,,,,,,,,,,
StartupDialog,cfs,1,1,random,False,-3.8548714578,,,,,,,,,,,,,,,,
UIUtils,levels,3,3,max,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,3,3,random,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,3,2,max,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,3,2,random,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,3,1,max,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,3,1,random,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,2,3,max,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,2,3,random,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,2,2,max,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,2,2,random,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,2,1,max,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,2,1,random,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,1,3,max,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,1,3,random,False,-2.2812308572,,,,,,,,,,,,,,,,
UIUtils,levels,1,2,max,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,1,2,random,False,-2.5283891416,,,,,,,,,,,,,,,,
UIUtils,levels,1,1,max,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,1,1,random,False,-4.8523806165,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,3,max,False,-2.4154209076,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,3,random,False,-2.4154209076,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,2,max,False,-2.6771179146,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,2,random,False,-2.6771179146,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,1,max,False,-5.1378147704,,,,,,,,,,,,,,,,
UIUtils,levels,MEMM,1,random,False,-5.1378147704,,,,,,,,,,,,,,,,
UIUtils,cfs,3,3,max,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,3,3,random,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,3,2,max,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,3,2,random,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,3,1,max,False,-2.6785204122,,,,,,,,,,,,,,,,
UIUtils,cfs,3,1,random,False,-2.6785204122,,,,,,,,,,,,,,,,
UIUtils,cfs,2,3,max,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,2,3,random,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,2,2,max,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,2,2,random,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,2,1,max,False,-2.6785204122,,,,,,,,,,,,,,,,
UIUtils,cfs,2,1,random,False,-2.6785204122,,,,,,,,,,,,,,,,
UIUtils,cfs,1,3,max,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,1,3,random,False,-5.603300008,,,,,,,,,,,,,,,,
UIUtils,cfs,1,2,max,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,1,2,random,False,-3.8035431576,,,,,,,,,,,,,,,,
UIUtils,cfs,1,1,max,False,-2.6785204122,,,,,,,,,,,,,,,,
UIUtils,cfs,1,1,random,False,-2.6785204122,,,,,,,,,,,,,,,,
StartupDialog,levels,3,3,max,True,-8.5430786714,1.5733718211,,,,,,,,,,,,,,,
StartupDialog,levels,3,3,random,True,-8.3487960706,1.5375909532,,,,,,,,,,,,,,,
StartupDialog,levels,3,2,max,True,-8.0915359849,1.5818288053,,,,,,,,,,,,,,,
StartupDialog,levels,3,2,random,True,-7.7499713248,1.5150557205,,,,,,,,,,,,,,,
StartupDialog,levels,3,1,max,True,-8.562433,1.5407048794,,,,,,,,,,,,,,,
StartupDialog,levels,3,1,random,True,-8.4906043226,1.5277801892,,,,,,,,,,,,,,,
StartupDialog,levels,2,3,max,True,-8.5430786714,1.5733718211,,,,,,,,,,,,,,,
StartupDialog,levels,2,3,random,True,-8.2965317329,1.5279654728,,,,,,,,,,,,,,,
StartupDialog,levels,2,2,max,True,-8.0915359849,1.5818288053,,,,,,,,,,,,,,,
StartupDialog,levels,2,2,random,True,-7.8415612788,1.532960804,,,,,,,,,,,,,,,
StartupDialog,levels,2,1,max,True,-8.562433,1.5407048794,,,,,,,,,,,,,,,
StartupDialog,levels,2,1,random,True,-8.4759048592,1.5251352009,,,,,,,,,,,,,,,
StartupDialog,levels,1,3,max,True,-8.5430786714,1.5733718211,,,,,,,,,,,,,,,
StartupDialog,levels,1,3,random,True,-8.3487960706,1.5375909532,,,,,,,,,,,,,,,
StartupDialog,levels,1,2,max,True,-8.0855999486,1.580668359,,,,,,,,,,,,,,,
StartupDialog,levels,1,2,random,True,-7.7986473935,1.524571492,,,,,,,,,,,,,,,
StartupDialog,levels,1,1,max,True,-8.6105884146,1.549369856,,,,,,,,,,,,,,,
